org_id,ico
1338290,45214891
1338296,45214956
1338316,45215154
1338341,45215405
1338362,45215618
1338398,45215987
1340230,45234001
1340231,45234019
1340348,45235201
1340376,45235481
1340512,45236852
1340514,45236879
1340515,45236887
1340518,45236917
1340620,45237930
1340624,45237972
1340663,45238367
1340691,45238642
1340744,45239207
1340752,45239282
1340797,45239738
1340798,45239746
1340812,45239886
1340813,45239894
1341090,45242704
1341575,45247641
1341619,45248087
1341694,45248842
1341893,45250855
1341977,45251703
1349112,45330743
1349113,45330751
1349151,45331154
1349249,45332151
1349262,45332282
1349276,45332428
1349282,45332487
1349316,45332835
1349403,45333700
1349471,45334439
1349497,45334692
1353339,45374848
1353342,45374872
1353507,45376450
1375823,45597626
1375863,45598029
1375910,45598509
1375926,45598665
1375927,45598673
1375997,45599378
1376024,45599645
1376028,45599688
1376029,45599696
1381834,45657114
1381835,45657122
1381851,45657289
1381995,45658722
1381996,45658731
1381997,45658749
1381998,45658757
1382011,45658889
1382075,45659541
1382089,45659681
1382117,45659966
1382118,45659974
1382119,45659982
1382120,45659991
1383049,45669180
1383051,45669201
1386064,45701814
1386073,45701903
1392287,45772720
1397505,45826609
1397651,45828032
1397652,45828041
1397759,45829128
1399358,45845271
1412835,45979855
1412863,45980144
1412911,45980624
1413184,45983313
1421533,46069666
1440092,46254960
1440093,46254978
1440094,46254986
1440225,46256300
1440237,46256423
1440238,46256431
1440239,46256440
1440240,46256458
1440241,46256466
1440242,46256474
1440243,46256482
1440244,46256491
1440245,46256504
1440246,46256512
1440247,46256521
1440248,46256539
1440249,46256547
1440251,46256563
1440252,46256571
1440253,46256580
1440254,46256598
1440255,46256601
1440256,46256610
1440379,46257845
1440380,46257853
1440381,46257861
1440383,46257888
1440384,46257896
1440385,46257900
1440386,46257918
1440387,46257926
1440388,46257934
1440389,46257942
1440390,46257951
1440391,46257969
1440392,46257977
1440393,46257985
1440394,46257993
1440611,46260111
1442209,46276262
1442264,46276815
1442313,46277307
1445359,46307851
1445360,46307869
1445457,46308831
1445677,46311050
1445711,46311394
1445715,46311432
1453515,46390839
1453559,46391282
1453569,46391380
1453581,46391509
1453601,46391703
1454669,46402021
1454677,46402101
1454678,46402110
1454707,46402403
1454737,46402705
1454739,46402721
1454788,46403213
1454818,46403523
1455036,46405461
1455110,46406204
1455121,46406310
1455122,46406328
1455161,46406743
1456161,46416854
1459601,46452231
1459602,46452249
1459603,46452257
1459604,46452265
1459605,46452273
1459606,46452281
1459607,46452290
1459975,46456082
1459990,46456236
1459991,46456244
1459994,46456279
1460020,46456538
1460123,46457615
1460137,46457755
1460306,46459456
1460405,46460438
1462677,46483161
1462678,46483179
1462679,46483187
1462695,46483331
1462840,46484779
1463524,46492160
1463953,46496491
1464667,46503561
1464692,46503811
1464693,46503820
1464704,46503935
1466710,46523936
1466711,46523944
1466716,46523995
1466717,46524002
1466725,46524088
1466746,46524282
1477698,46634053
1480875,46665471
1485062,46707107
1486034,46717234
1486035,46717242
1486065,46717544
1486104,46717935
1486105,46717943
1486106,46717951
1486114,46718036
1486116,46718052
1486125,46718141
1486128,46718176
1488735,46744860
1488770,46745220
1488802,46745548
1488803,46745556
1488805,46745572
1488806,46745581
1488807,46745599
1488809,46745611
1488812,46745645
1488828,46745807
1488829,46745815
1488873,46746251
1488898,46746501
1488906,46746587
1488964,46747184
1489090,46748458
1489091,46748466
1489092,46748474
1489160,46749152
1489161,46749161
1489162,46749179
1489163,46749187
1489165,46749209
1489166,46749217
1489167,46749225
1489168,46749233
1489169,46749241
1489170,46749250
1489171,46749268
1489189,46749446
1489190,46749454
1489191,46749462
1489195,46749501
1489196,46749519
1489197,46749527
1489243,46749985
1489278,46750339
1489296,46750517
1489335,46750908
1490429,46762027
1490430,46762035
1490452,46762256
1490679,46764534
1491016,46768041
1491089,46768751
1491102,46768882
1491146,46769323
1491152,46769382
1491211,46769978
1491212,46769986
1491229,46770151
1491233,46770194
1491246,46770321
1491342,46771280
1491344,46771301
1491361,46771484
1491371,46771581
1491384,46771719
1491406,46771930
1491426,46772138
1491435,46772227
1491467,46772537
1491535,46773215
1491536,46773223
1491537,46773231
1491601,46773878
1492750,46787798
1492986,46790144
1493730,46797556
1493732,46797572
1493733,46797581
1493771,46797963
1495108,46811966
1507061,46936645
1507080,46936831
1509067,46956484
1513037,46998063
1513040,46998098
1513042,46998110
1513043,46998128
1513048,46998179
1513049,46998187
1513050,46998195
1513051,46998209
1513053,46998225
1513055,46998241
1513056,46998250
1513057,46998268
1513061,46998306
1513063,46998322
1513064,46998331
1513065,46998349
1513066,46998357
1513067,46998365
1513069,46998381
1513070,46998390
1513071,46998403
1513072,46998411
1513073,46998420
1513074,46998438
1513075,46998446
1513076,46998454
1513077,46998462
1513080,46998497
1513458,47002409
1513538,47003197
1513539,47003201
1513572,47003537
1513779,47005629
1513782,47005653
1513785,47005688
1513994,47007761
1514189,47009730
1514213,47009977
1514216,47010002
1515073,47018542
1515074,47018551
1515075,47018569
1515078,47018593
1515318,47020997
1520349,47072521
1520395,47072989
1521532,47084341
1521533,47084359
1521552,47084570
1531143,47184361
1531173,47184663
1535142,47224444
1535152,47224541
1535171,47224738
1535172,47224746
1535181,47224835
1536208,47235063
1537569,47248572
1539581,47268701
1544892,47326611
1544907,47326778
1548856,47366001
1548860,47366044
1548912,47366567
1555946,47443031
1558284,47466570
1558328,47467011
1559009,47474092
1559052,47474521
1559326,47477261
1559359,47477610
1559380,47477849
1559409,47478136
1559410,47478144
1560485,47489014
1560525,47489413
1560567,47489839
1560569,47489855
1560572,47489880
1560573,47489898
1560574,47489901
1560575,47489910
1560577,47489936
1560578,47489944
1560579,47489952
1560580,47489961
1560581,47489979
1560582,47489987
1560583,47489995
1560584,47490004
1560629,47490462
1560636,47490535
1560740,47491591
1560748,47491671
1561108,47498641
1561154,47499109
1561272,47500280
1561354,47501103
1561364,47501201
1561555,47503092
1562486,47512806
1562638,47514329
1564210,47529814
1564260,47530316
1567184,47559721
1567237,47560240
1567238,47560258
1567239,47560266
1567240,47560274
1568156,47569484
1571925,47608358
1571948,47608595
1571973,47608846
1572098,47610093
1572136,47610484
1572164,47610760
1576197,47654058
1576418,47656247
1576433,47656395
1576629,47658347
1576631,47658363
1576660,47658657
1576693,47658983
1576701,47659068
1576727,47659327
1580104,47694220
1580384,47697024
1580606,47699248
1580876,47701943
1582704,47720751
1582705,47720760
1582717,47720883
1582743,47721146
1582858,47722347
1582875,47722517
1582914,47722908
1583048,47724242
1583056,47724323
1583838,47732211
1583842,47732253
1583969,47733535
1583976,47733608
1583979,47733632
1584006,47733900
1584011,47733951
1586014,47767375
1586075,47767987
1587899,47786744
1588473,47792477
1588479,47792531
1588490,47792647
1588795,47795760
1590257,47810297
1590258,47810301
1590259,47810319
1590260,47810327
1590261,47810335
1590262,47810343
1590263,47810351
1590264,47810360
1590265,47810378
1590266,47810386
1590267,47810394
1590268,47810408
1590269,47810416
1590270,47810424
1590271,47810432
1590272,47810441
1590273,47810459
1590274,47810467
1590275,47810475
1590276,47810483
1590277,47810491
1590278,47810505
1590279,47810513
1590280,47810521
1590281,47810530
1590282,47810548
1590283,47810556
1590284,47810564
1590285,47810572
1590286,47810581
1590287,47810599
1590456,47812281
1590591,47813636
1590667,47814403
1590668,47814411
1590669,47814420
1590670,47814438
1590671,47814446
1590677,47814501
1590678,47814519
1590679,47814527
1590724,47814977
1590755,47815281
1590756,47815299
1590797,47815701
1590806,47815795
1595043,47858567
1595044,47858575
1595305,47861177
1595306,47861185
1595475,47862904
1595488,47863030
1595489,47863048
1595515,47863307
1595524,47863391
1595541,47863561
1598696,47895373
1599070,47899077
1599072,47899093
1600943,47918934
1600999,47919507
1601006,47919574
1601007,47919582
1601018,47919698
1601045,47919965
1601046,47919973
1601098,47920491
1601099,47920505
1601100,47920513
1601102,47920530
1601103,47920548
1601104,47920556
1601139,47920947
1601140,47920955
1601142,47920971
1601143,47920980
1601144,47920998
1601145,47921005
1601166,47921218
1601231,47921871
1601304,47922605
1601305,47922613
1601307,47922630
1601308,47922648
1601309,47922656
1601310,47922664
1601311,47922672
1601314,47922702
1601315,47922711
1601316,47922729
1601317,47922737
1602040,47930063
1602043,47930098
1602055,47930217
1602058,47930241
1602059,47930250
1602069,47930357
1602075,47930411
1602079,47930454
1602080,47930462
1602081,47930471
1602090,47930560
1608060,47997567
1608082,47997796
1608091,47997885
1608097,47997940
1608099,47997966
1608100,47997974
1608109,47998067
1608110,47998075
1608131,47998288
1608134,47998318
1608146,47998431
1608149,47998466
1608157,47998555
1608161,47998598
1608223,47999217
1608247,47999454
1608657,48003581
1608658,48003590
1608693,48003948
1608849,48005495
1608854,48005541
1608860,48005606
1608889,48005894
1608890,48005908
1621304,48135372
1621371,48136034
1621377,48136093
1621435,48136671
1621444,48136760
1621455,48136875
1621511,48137448
1621512,48137456
1621522,48137553
1621545,48137791
1622186,48144291
1622294,48145378
1622348,48145912
1622534,48147770
1622535,48147788
1623375,48156361
1623467,48157287
1623728,48159913
1629859,48221431
1629860,48221449
1633318,48255602
1635308,48282189
1635316,48282260
1635321,48282316
1635326,48282367
1635330,48282405
1635336,48282464
1635345,48282553
1638868,48317870
1639508,48324191
1639744,48326593
1639759,48326747
1639956,48328723
1640001,48329151
1640395,48333123
1641348,48342696
1641415,48343374
1641441,48343633
1641445,48343676
1641446,48343684
1641447,48343692
1641450,48343722
1641451,48343731
1641454,48343765
1641537,48344591
1645062,48380199
1645122,48380792
1645125,48380822
1649623,48426440
1649624,48426458
1649697,48427187
1649698,48427195
1649735,48427560
1649736,48427578
1649737,48427586
1649738,48427594
1649739,48427608
1649740,48427616
1649741,48427624
1649742,48427632
1649743,48427641
1649744,48427659
1649746,48427675
1649747,48427683
1649748,48427691
1649749,48427705
1649750,48427713
1649751,48427721
1649752,48427730
1649753,48427748
1649754,48427756
1649760,48427811
1649771,48427926
1649772,48427934
1649773,48427942
1649787,48428086
1649788,48428094
1649789,48428108
1649790,48428116
1649792,48428132
1649793,48428141
1649794,48428159
1649795,48428167
1649796,48428175
1649797,48428183
1649798,48428191
1649799,48428205
1649800,48428213
1649801,48428221
1649802,48428230
1649803,48428248
1649805,48428264
1649931,48429716
1649980,48430218
1649981,48430226
1649988,48430293
1650021,48430625
1650022,48430633
1650023,48430641
1652205,48452327
1652256,48452831
1653039,48460869
1653040,48460877
1653149,48461962
1654041,48471089
1654042,48471097
1654053,48471208
1654095,48471623
1654098,48471658
1654099,48471666
1654100,48471674
1654101,48471682
1654102,48471691
1654103,48471704
1654104,48471712
1654105,48471721
1654106,48471739
1654108,48471755
1654109,48471763
1654110,48471771
1654111,48471780
1654294,48473626
1654295,48473634
1654296,48473642
1655110,48481696
1655841,48489000
1655842,48489018
1655843,48489026
1655844,48489034
1655845,48489042
1655874,48489336
1657346,48505293
1657991,48511684
1658153,48513296
1658250,48514276
1658398,48515752
1661610,48547972
1661661,48548472
1661693,48548791
1661699,48548855
1661726,48549126
1661799,48549860
1661800,48549878
1661882,48550698
1661972,48551589
1661980,48551660
1667928,48613215
1667985,48613789
1668312,48617059
1668321,48617148
1668760,48621412
1668779,48621609
1669000,48623814
1671469,48648558
1671487,48648736
1671502,48648884
1671591,48649783
1671635,48650226
1671697,48650820
1672009,48653942
1672983,48663913
1672992,48664006
1673030,48664383
1674422,48678074
1674495,48678805
1674535,48679208
1674553,48679399
1674554,48679402
1674674,48680591
1676853,48702129
1680583,48739201
1680597,48739341
1680604,48739413
1680605,48739421
1680606,48739430
1680607,48739448
1680608,48739456
1680609,48739464
1680610,48739472
1680612,48739499
1680613,48739502
1680614,48739511
1680627,48739642
1680628,48739651
1680630,48739677
1680632,48739693
1680634,48739715
1680635,48739723
1680636,48739731
1683622,48769894
1683623,48769908
1683624,48769916
1683625,48769924
1683626,48769932
1683648,48770159
1683649,48770167
1683650,48770175
1683670,48770370
1683693,48770604
1683694,48770612
1683706,48770736
1683707,48770744
1683708,48770752
1683709,48770761
1683710,48770779
1683711,48770787
1683712,48770795
1683713,48770809
1683714,48770817
1683715,48770825
1683716,48770833
1683717,48770841
1683718,48770850
1683733,48771007
1683734,48771015
1683735,48771023
1683736,48771031
1683737,48771040
1683838,48772054
1683844,48772119
1683859,48772267
1683879,48772461
1683914,48772801
1683933,48772992
1683986,48773514
1686443,48804029
1686452,48804118
1686537,48804967
1686561,48805203
1686562,48805211
1686563,48805220
1686598,48805572
1686599,48805581
1686692,48806510
1686715,48806749
1686775,48807346
1686810,48807699
1686811,48807702
1686828,48807877
1686829,48807885
1686830,48807893
1686831,48807907
1686837,48807966
1686838,48807974
1686839,48807982
1686840,48807991
1686841,48808008
1686842,48808016
1686843,48808024
1686844,48808032
1686845,48808041
1686892,48808512
1686893,48808521
1686917,48808768
1686935,48808946
1686940,48808997
1686977,48809365
1686985,48809446
1686987,48809462
1686989,48809489
1686990,48809497
1686992,48809519
1686993,48809527
1686994,48809535
1686995,48809543
1686996,48809551
1689790,48838268
1689792,48838284
1689793,48838292
1689795,48838314
1689796,48838322
1689805,48838411
1689810,48838462
1689815,48838519
1689829,48838659
1690212,48842443
1690213,48842451
1690214,48842460
1690215,48842478
1690216,48842486
1690217,48842494
1690218,48842508
1690219,48842516
1690220,48842524
1690221,48842532
1690222,48842541
1690226,48842583
1690227,48842591
1690228,48842605
1690229,48842613
1690230,48842621
1690231,48842630
1690245,48842770
1690271,48843041
1690272,48843059
1690738,48847674
1695351,48894052
1695482,48895369
1695512,48895661
1695610,48896641
1695734,48897884
1695802,48898571
1695806,48898619
1695816,48898716
1695817,48898724
1695818,48898732
1695820,48898759
1695821,48898767
1695822,48898775
1695823,48898783
1695824,48898791
1695825,48898805
1695826,48898813
1695827,48898821
1695828,48898830
1695840,48898953
1695848,48899038
1695862,48899178
1695871,48899267
1695872,48899275
1695873,48899283
1695910,48899658
1698477,48925721
1698671,48927635
1698672,48927643
1698675,48927678
1698681,48927732
1698693,48927856
1699067,48931560
1699068,48931578
1699083,48931721
1699103,48931926
1699172,48932612
1708563,49026569
1708592,49026852
1711595,49056441
1714631,49086910
1714656,49087169
1714670,49087304
1714673,49087339
1714694,49087541
1714699,49087592
1717108,49111604
1717929,49120522
1718269,49123921
1718270,49123939
1718283,49124064
1718285,49124081
1718286,49124099
1719595,49137425
1723809,49180029
1723855,49180487
1723968,49181611
1724022,49182153
1724044,49182374
1724061,49182544
1724072,49182650
1724278,49184717
1724279,49184725
1733251,49276361
1733430,49278151
1733566,49279513
1734890,49294067
1734892,49294083
1735026,49295420
1735027,49295438
1735067,49295837
1735068,49295845
1735071,49295870
1735072,49295888
1735073,49295896
1735074,49295900
1735075,49295918
1735076,49295926
1735078,49295942
1735079,49295951
1735083,49295993
1735091,49296078
1735092,49296086
1735105,49296221
1735117,49296345
1736193,49312138
1736228,49312481
1736229,49312499
1736230,49312502
1736411,49314432
1736427,49314599
1736428,49314602
1736429,49314611
1736467,49314998
1736692,49317202
1736763,49317911
1737422,49324357
1737454,49324675
1737455,49324683
1737537,49325515
1737538,49325523
1737574,49325876
1737575,49325884
1737577,49325906
1738415,49334301
1738553,49335693
1741626,49366157
1741740,49367307
1741832,49368222
1741836,49368265
1741870,49368591
1742015,49370057
1742155,49371479
1748942,49439502
1748971,49439791
1748974,49439821
1748991,49439995
1749036,49440446
1749037,49440454
1749039,49440471
1749043,49440519
1749044,49440527
1749045,49440535
1749046,49440543
1749047,49440551
1749048,49440560
1749050,49440586
1749051,49440594
1749052,49440608
1749053,49440616
1749054,49440624
1749055,49440632
1749056,49440641
1749057,49440659
1749061,49440691
1749062,49440705
1749065,49440730
1749066,49440748
1749067,49440756
1749068,49440764
1749074,49440829
1749075,49440837
1749078,49440861
1749079,49440870
1749082,49440900
1749083,49440918
1749084,49440926
1749085,49440934
1749086,49440942
1749087,49440951
1749089,49440977
1749090,49440985
1749091,49440993
1750960,49460072
1750961,49460081
1750968,49460153
1750971,49460188
1750972,49460196
1750973,49460200
1751002,49460498
1751008,49460552
1751036,49460846
1751041,49460901
1751087,49461362
1751294,49463462
1751340,49463934
1751446,49465023
1751491,49465473
1751589,49466453
1751740,49467964
1756330,49520636
1756332,49520652
1756382,49521152
1756383,49521161
1756384,49521179
1758249,49539841
1758570,49543008
1758624,49543547
1759858,49558099
1759860,49558111
1759871,49558226
1759872,49558234
1759873,49558242
1759879,49558307
1759880,49558315
1759881,49558323
1759882,49558331
1759883,49558340
1760138,49561065
1760200,49561685
1760201,49561693
1760202,49561707
1760203,49561715
1760204,49561723
1760205,49561731
1760206,49561740
1760207,49561758
1760208,49561766
1760272,49562401
1760275,49562436
1760347,49563165
1760348,49563173
1763102,49590588
1763139,49590944
1763140,49590952
1763154,49591096
1763157,49591126
1763158,49591134
1763163,49591185
1763164,49591193
1763165,49591207
1763166,49591215
1763191,49591461
1763198,49591533
1763199,49591541
1763243,49591975
1763414,49593676
1763418,49593714
1763426,49593790
1763427,49593803
1763439,49593927
1763440,49593935
1763441,49593943
1766405,49624156
1766522,49625331
1766576,49625861
1766902,49629131
1766979,49629891
1777492,49742078
1777781,49744968
1778023,49747380
1778302,49750151
1778305,49750186
1778350,49750631
1778588,49753011
1778592,49753053
1778605,49753185
1778611,49753231
1780668,49774034
1780670,49774051
1780975,49777122
1781231,49779681
1782963,49797603
1785392,49828177
1788149,49855590
1788826,49862341
1788995,49864041
1788998,49864076
1791382,49888064
1791388,49888129
